text,id
@akaashhhhhh @shinjitzu sad throat &lt;/3,5
@S_soultunes Sorry about your lost brother. This is sad 😢,5
"@BTS_twt Oh my God, Tai Tai, you don't think, let me know. We have been waiting for your update and you send us a p… https://t.co/2X09z6w36x",5
So sad 😞 https://t.co/3mZoyM6Cmm,5
"tonight: the bounce back! usually when i get sad, i stay there for a while, don’t eat, lock myself in my room, etc.… https://t.co/VZ5nwDQ132",5
"@chxrroz WHY ARE THEY TOGETHER😭, THIS IS SO UPSETTING ANS THE FACT THEY EVEN ADDED A SAD SONG OR SUMN IN THE END BYE IM CRYINGNFSOSOJCKE",5
Dear @netflix please stop removing shows and movies 😭 I get sad every time I go to watch something and it’s gone. Thank you for your time,5
@sbmbankkenya It's been 2weeks now and you people have done nothing to rectify such a small problem...... Had to op… https://t.co/s7m9uASbRz,5
@scxgen_ why the sad emoji 😣,5
"Have to love 2 am twitter yes. Everyone is either horny, sad or hungry",5
"If you ever feel sad, anxious, overwhelmed, go get the help you need. Feel free to express how you are feeling. Tal… https://t.co/2DkFcbUABM",5
"Living without a Family - https://t.co/XwqdqCLrGE 

So damned heartbreaking. So crushingly sad. I always knew from… https://t.co/wx9umffSXW",5
@yashalevine oh yeah i know :( the wonders of US imperialism means you can't escape this hellhole even halfway acro… https://t.co/hZ3uEOSyl7,5
i can't trust rumors but like this makes me so sad??,5
"shut up shut up shut the fuck up, stop making your profile look all sad and depressed and just ask your friends for… https://t.co/AN6Gzo5Q6S",5
"I was told that I am never a screw-up, I shall never give up, I can’t be sad forever. I was told that I should be h… https://t.co/lLpbIRnYlg",5
"@Little_Junhee Happy, a little sad, immensely proud",5
"I really hate it when my words come together to form a sad composition. 

Please excuse all my dramas. It's only for today.",5
@treasuremembers Omg 😍 ya'll looking great ! Fighting for today's inkigayo!! It's so sad that it's your last stage… https://t.co/IhR1NhXbpm,5
"I have been feeling miserable on myself on how I unable to handle my things, overwhelmed on my work that I try to b… https://t.co/XI7undCHmd",5
"""'Wei Ying' was a pet name I had as a kid,"" WWX explains. His eyes are sad, apologetic. ""I called earlier versions… https://t.co/qTpqSorS0s",5
"I'm not as sure as when we started
Then I was inspired
Now I'm sad and tired
Listen, surely I've exceeded expectati… https://t.co/yneeDbRalj",5
Haru「Today might be a sad day but remember that tomorrow is a new opportunity to be happy!」,5
cheer me up im sad sob sob https://t.co/5sevRRwGbQ,5
"I’m so sad, I want to play the clarinet again but I do not own one nor have music class so thats out of the questio… https://t.co/LiJPNe0674",5
Drunk and sad,5
@SBAJovita @DonaldJTrumpJr @realDonaldTrump So it's all about the money? Sad.,5
"@MeidasTouch Friends, yes. Family, no. They're too far gone. Brainwashed. Done. So sad.",5
@JimCarrey You're an angry little man these days. Sad.,5
"@proxcee @TheRISEofROD So amazing these people who have never met a Rep who are so sure you,are hated by them? Sad",5
"Friends always cheer up me
It's sad I watching 9 sezon",5
"Looking around this morning, I feel somehow😓, so sad nothing inspires again around, even the wind are mourning, the… https://t.co/7bSZbFN5dc",5
@archiveeforpjm @Asoy_Borr Sad me pleas,5
@Dior_Rozay i dont think anyone is sad-,5
WHY? WHY IS IT SO SAD,5
@idolstruggles Me sleeping w sad songs bc if I put loud music or more high beat my heart will explode lmao,5
@kellynotbrecht I agree with you. I've learned infinitely more from my sad moods and grief and whatnot than being n… https://t.co/VzRi7ysMdR,5
"@TheHickySSB sad, you should check it out tomorrow when it gets posted",5
@cute_lukas @BrownGonzo she's just stressed and sad,5
"Just traded Teddy B for Drake and Edmonds in a bestball superflex dynasty league. 

Sad to see Teddy go, but he was… https://t.co/1464TZ2GKG",5
Oh man Kapil Sekhri and Fratelli wines were pioneers. He would've been just 44/45. What happened? So sad. Seems lik… https://t.co/sWIYeYWrDV,5
"Just watched #BlackMirror s05e02..
1). Made me extremely sad (despite me being imperturbable towards almost any mov… https://t.co/j6pJLLe0Zq",5
I constantly think about all the stuff I could have done during my 2 month 'quarantine' from work 😔 a wasted opport… https://t.co/asJCKljZjK,5
@nilotpalm3 Well sad ...we are SSRians family we will fight till we get it #JusticeForSSR #CBIStopDelayingSSRCase #CBIFile302InSSRCase,5
@EvanAKilgore @9NEWS It's sad that the press now needs armed security guards to protect them from rightwing terrorists.,5
So sad 😭 https://t.co/YQpNzxvBJq,5
Im still sad,5
no choreography...Sad! https://t.co/aXwjdXwLLw,5
"@maya0811 Thanks, hon. I really am liking my new Coolpix, although I am still sad my old one went kaput on me.",5
@rikonamerch So sad i am so  late😭😭😭 i wish i could have too,5
@Cleavon_MD @realDonaldTrump @TDCJ Let’s blame government corruption on DJT while we are at it. On a completely sep… https://t.co/xKoz3wrmj3,5
im so sad https://t.co/5WkppnACTH,5
I hate being a sad boy!,5
currently crying my eyes out while I listen to bossa nova cuz that's my comfort genre and I'm sad,5
"@master_mata 🔌, but have you seen my post? it's so ridiculously underrated, and it's so sad that it never even sold 1 million units",5
Watched  #AmericanMurder &amp; OMG. It’s just sad! And the way he sat there and acted like he did nothing wrong! Her fr… https://t.co/lGzb4IGs9w,5
no more sad song,5
Not me sad about the mansion being torn down...we get Bdubs and Keralis content BUT AT WHAT COST,5
I didnt get good screenshots of Donghun and Bk. I'm so sad,5
"@CrabGrieving @QueenLazzy_ @The_Gas_Man1 I know...I just don't like the idea of people stealing you away from me, it makes me feel sad",5
"@NWPlayer123 I love this, I really hope it inspires/helps people to dig into the game more. It's one of my all time… https://t.co/xbB0FWYyvE",5
"To any of my remaining friends, srry for being a shitty friend. I be tired &amp; sad, lmaoo😭",5
@MellMagick @heyyitsjanea omg william calley did nothing wrong. he only killed filthy commie women and children. he… https://t.co/VO3jB3K5Y0,5
Today my sweet dog passed away and I never thought I would be sooooo sad. The house is sooo much quieter without him.,5
@tettsui77 @LibertarianThot Lmfao I felt just as perplexed as you are. I was expecting to see this posted at least 3 times. 🤣🤣🤣🤣,5
@catrahuntress IM SO SAD,5
@kevystar21 2020 is very sad bruv,5
"Darth nihilus is so underated his one off my favourite characters. Dude eat a planet, and when you think of it nobo… https://t.co/OmSQlTQwdd",5
@Sad__Sparkii__ @ThePatientStars Yeah oh my god I just saw this,5
@suniyasatila_ Duh sad,5
@Dakota4Trump1 @TxIsGodsCountry @dailydigger19 @CatesDuane Umm no. He did not tell the victim to walk off and go ma… https://t.co/dOf5WN01RM,5
@amanbrug Normal...kinda sad but NORMAL THOOO😁,5
Tight hugs are everything when you’re sad,5
This game I'm playing is so sad 😭 is abt the memories the developer has with her cat 😭 I just wanna find cat games… https://t.co/jcdADkqjO1,5
i like to party bitch come to the pad i like my bitches a little bit sad,5
@Trumpscheeto1 @truthdiviner @realDonaldTrump @EveningEdit @FoxNews Yeah look up anything about Donald Trump's past… https://t.co/dEIC5La38Z,5
"@KhandaniM We live in a bias country, run by Western Cape Mafia, head mastered by Cyril. 2020 and mlungu still cont… https://t.co/kMgv47yO8E",5
"@kibbe for the past year or two the heroin users were clustered under the BQE by Marcy near the post office, and al… https://t.co/X4Rnytin5y",5
IT’S REALLY SAD IF U KNOW THE CONTEXT THO UHHHH,5
@Fox_Claire The people holding Greta’s remote control have deemed it the right time for her to play her hand in the… https://t.co/doEOpTuvsT,5
@hobicfs She's and you are so right. It's really very sad that someone forget that Hoseok and each of artists are p… https://t.co/XbKVxerO2N,5
"Soooo that was positively sad af.

#TheHauntingofBlyManor https://t.co/Xad6ZfMnOF",5
@Marcelli1314 @skepteis I’m so sorry for your loss! Thinking of you. It’s sad that many people only consider the im… https://t.co/JkmgFeD5nc,5
"Empires, kingdoms, rulers, tyrants evidently fall..

It’s a sad notion if come to think of it assuming it’s subject… https://t.co/b7VFW6BRuO",5
WOULD YOU GUYS LAUGH AT ME IF I LISTENED TO THAT ONE SAD CLARENCE AUDIO FROM TIKTOK WHILE CUTTING XJKSKXJSJS,5
"I'm just like both happy and sad, my boys really just deserve more than this 😭",5
i'm so happy and sad at the same time,5
"Happy?
Sad?
Stressed?

Remember, This shall pass.",5
m bored sad,5
@_SJPeace_ People are so fucking angry these days. It's really sad.,5
I haven’t had my son in 2 days.... still no date.... I pick my boy up tomorrow morning... bug sad.... https://t.co/OO4vc7lpuU,5
@therealpetraamp @ebs_the_great American black women did the same. Sad,5
JINS MOON PERFORMANCE IM LITERALLY IN TEARS STOP I LOVE HIM AND THE SONG SM AND I LOVE THE MOON SM IM SAD,5
Only sad this is I can’t paid my army bomb because mom would kill me if she found out how much I spent on this thing,5
ALSO SAD,5
im extremely sad https://t.co/FHdw9ZxclT,5
@RoseElii1 Sad af😭🤦🏾‍♂️😂,5
"@realDonaldTrump @Sunray86568717 @CNN @FoxNews I heard about your brother that's really sad, sorry about your loss.",5
Time to listen to thee sad playlist✌🏼,5
"@NightAtKendalls Still no Ronin Genji

Sad...

BUT hey good for everyone who got a Skin this time around! 😄",5
pizza was good but also a little sad?? not hot,5
@Corpse_Husband I'm really happy you are getting attention. Your worl has always been really amazing and it's well… https://t.co/i4RjdmE3gH,5
So sad I know what this means lol the kids of today will never ever know #kidsofinstagram #screentime https://t.co/JZidFzLVNq,5
"@cskstuff Win or lose we always love CSK.
We are very Sad that we are not in the ground to support &amp; encourage them in this situation",5
I’m so sad now it’s over but my heart is so full,5
@Fariiii18 Sad kyn ho,5
@bmjnz when it gets sad tho it’s super sad oof,5
I'm so sad now wth,5
I'm so happy yet sad at the same time 😭😭 I miss a.c.e,5
"I love being sad

It makes me skinny

🥴💅🏽🤷🏽‍♀️",5
@ymstruggletwt i always used to pet my dog right when i came in the door and he would lean against my leg while i s… https://t.co/KbPh16gCXq,5
@cutiesugi @bansaisugi IM SORRY IM SAD TOO I NEEDED TO SHARE IT 😭😭,5
it’s just really sad to see people bash mlm as if all of us were privileged and did not care about the other members of the community,5
For a very long time in a while almost cried my eyes out this sad😢💔💔💔💔💔💔💔💔💔💔💔 https://t.co/dGu8ri1bGI,5
watching The Fellowship of the Ring and I am not sad Glorfindel got swapped out for Arwen (Liv Tyler is good in thi… https://t.co/qgWulZ1OOG,5
I just got so sad because I remembered I can’t ask my Papa for recipes anymore. 😔 I freaking hate it here.,5
I'm so sad the A.C.E concert is over 😔 I miss them already 😭😭 it was so so good they are super TALENTED I love them so much,5
I have never ever been a republican I have always believed in equal rights for everyone period the democrats are ju… https://t.co/h35yXqvlpo,5
"@salnjama @Coopbankenya Been there twice man, nothing has been done. Shocking sad",5
so sad... https://t.co/TDeilt11DN,5
@MrsEmilyR @VegasLady15 @SuperSySez @JoeBiden I back the blue.   I never said I didn’t.   It’s sad they are not all… https://t.co/ERyL00UnPQ,5
I started watching Lenox Hill on Netflix back when I was working doubles overnight through peak COVID.. I never fin… https://t.co/HW1wnWSfT8,5
Misery Loves Company! Sad But True! 🤷🏽‍♂️ Ppl that say they #Unbothered are the ones most #Bothered 😂😂😂😂,5
it’s sad at this point,5
Hmmm that was odd 🤨,5
Sad nigga hours,5
listening to sad music n playing minecraft is such a vibe though,5
im sad i want to watch it all again,5
"“Youre skipping to the start of the book. I can’t help u because you don’t want me to, because then your friends st… https://t.co/ekklZLewDY",5
straight boys don’t get sad about a person they aren’t friends with leaving town/try to spend an entire evening w/y… https://t.co/X6ah4WFOxd,5
@spoopyuchan I'M SO SOO SAD I CANT STOPPP,5
"Post your Yankees lineup prediction for 2021
1. DJ LeMahieu  2B
2. Aaron Judge  RF
3. George Springer  LF
4. Gianca… https://t.co/Pee7j6e84J",5
@UncleGiima ( He does not mind! He sprawls out a little and tucks his right arm under the towel. It's dawning on hi… https://t.co/cF81Gq1eyl,5
"@ElsaDaBaby LOL that just makes you unique, and I don’t think that’s sad at all 😊",5
All i do is laugh at you sad ahh hoes😂,5
@Sad_Efrain Epic,5
You don’t know sad until you’ve listened to this song. https://t.co/8Ma4wKdu8y,5
i’m sad i might miss the concert tonight 😪,5
"@EiENigeria @MBuhari @ProfOsinbajo So sad ,rest in peace jimoh",5
im sad,5
@Stevenmatabane1 @MphahleleSilas @LizahnDe How does the eff plan differ from the plans that has left so many other… https://t.co/5JiDfty2kF,5
I went to two of these in 2003/04. I can't tell you a great deal about what happened but it was all very fun. Sad t… https://t.co/DOZOPYWuc5,5
@mschlapp What's sad is our great nation will become communist.,5
why is this making me sad https://t.co/L7yzm11Yf8,5
@emrazz @AlexJohnsonFry1 Wounded white women projecting their bad experiences with men into all men. Really sad,5
@Dior_Rozay i feel u 😭😭plus i have all my cat pics on my laptop so its double sad,5
I woke up still feeling sad  .,5
"@herprettybones Sad to see the Karens have evolved into Sharons. Managers won’t help them, they must fight on their… https://t.co/9S5DSw34fV",5
my brain is like yallah enough colonizer language,5
"@AuthenticChange @taiskates Me too, it was like at any moment he would be slapped or handcuffed or something...
Sad.",5
sofia really tried with this podcast but baby you just sound desperate and sad,5
"In the midst of night Ganja city came under missile attack of Armenia. As of now 7+civilians,as well as women kille… https://t.co/ugjMwKOYKi",5
"My whole face is swollen , this is so sad... God just be with me  please, guide me in this crazy world",5
Sad turn to Happy 🙏🏼,5
I find it so sad that we drifted. you were like my bestfriend but when shit went down so did our bond :( I miss all… https://t.co/5X94JWsfQa,5
@AggerV3 Sad day,5
"@AishaYesufu Really sad, and pathetic but now we rise, we rise to claim the land this time so that it will not be c… https://t.co/INeXUfPPtS",5
it’s sad veggie hours 😔,5
i am so fucking mad and sad rn i really wish i didn’t see this how the FUCK is she allowed to have a dog https://t.co/KHShIJA4j2,5
"This is sad, but you have to see this to realize everything. Something to sadden your mood:

How it started… https://t.co/wKyIVOMaQ4",5
@Shirley56733062 So sad😞,5
"This sad feeling for jimoh Isiaq family, Rest well the Voice of the youth. RIP #EndSarsNow",5
"@SriAparajit Yes, boys, men go through it,sad part is ,that they can't speak out because society either laughs at t… https://t.co/FN2tTg4SwC",5
@Minehut the sad one :(,5
"how it started                      how it's going
                         sad version
#JAEYONG #재용 #재툥 https://t.co/SqC8NEzpjr",5
"I’m a sad ass lil bitch rn bro. 
Shawty be a saddie !! 
A depressed, undervalued saddie !!",5
carter verhaeghe really ain’t on the lightning anymore. i am so sad rn,5
aww baby you think im sad ? 🥺🥺 no 😼😼,5
"@ShRoOm_SSBU i still dont know if i should be happy, sad or angry",5
@momo_jem Oh sad T____T,5
@waronweakness Sad that you should wish your life away,5
I want to be sad so pls perform fake love and baepsae @BTS_twt 👉🏻👈🏻,5
IM SO SAD I DROPPED MY PUFF DOWN THE TOILET,5
"Me pretending to be sad and angry to get what i want😅..
Even we all do this😁😅 https://t.co/FIC46pHoyV",5
@spychief @BashirAhmaad So that is what u guys tell baba? This is sad an unfortunate. Even PDP and criminals have d… https://t.co/n0U52Gf5ic,5
@Arianarose50_ I CANT WITH THE LATEST UPDATE OF FREAKING ROMANCE BRO THEY EVEN ADDED A SAD SONG OMG IM CRYING BYE,5
"@COVID_Australia @JanMareeSmith2 Australia is, again, an island of prisoners.

Sad",5
I keep looking at this photo of what is left of my bee hive and I am so sad 😔 #glassfireincident https://t.co/CTcdOJOF5f,5
@ae01181 @timothydrobbins Lmao that’s sad our minimum wage is 5$ higher than y’all,5
@emrazz You are sad. Bill Burr is hilarious. #billburr,5
"Puta 2020 na nag aamok pa din kayo sa facebook memes at reactions? Holy fuck, you guys are sad.",5
@Xenosaiyan @CapnStarisa The sad thing is Iino having so few votes :C,5
This is beyond SAD. https://t.co/THgrl3qiCd,5
@oluoloni @olusogaowoeye @MBuhari So sad how my sincere warnings have all been ignored because I am not a GODFATHER… https://t.co/jj1nH5czIM,5
"Ryt @Soumyadipta All these happining sad and Dangerous activity  @AirForceSeemaG
#CBIStartArrestInSSRCase https://t.co/xsfPgq6qEI",5
Poor Ally didn’t want an outfit change because 1) it’s too much for the character and 2) where tf were they gonna j… https://t.co/rvCo1UgQaK,5
A friend of mine died of a heroin overdose. Pretty sad right now.,5
"to my closeted moots, if u feel sad or upset that ur not ready to come out yet, or feel like u missed ur opportunit… https://t.co/xJj8ELnRuB",5
"they lied when they said pain was temporary and drip was forever, sad as fuck in some 1's😔",5
"St Kilda have delisted 2 of their 7 Jacks. Now there are only 5 Jacks left at the Saints 😞

Sad Reacts Only 😢",5
fuck i’m so sad,5
not my inner dialogue speaking to me in arabic now and not english anymore,5
"@UnholyStormcrow Bones chew through blades, its sad. Plus you really need to reprofile a lot of knives, unless you'… https://t.co/THfypF321Y",5
"the life of a BTS anti is so fcking sad

y'all really love to invalidate their emotions 

for what? you really hate… https://t.co/lWoLKO4W9K",5
@LubnaRazaa Shamefully that is a child's age. Do not promote such things. Remove it. So sad to see you post child pornography. Have a class.,5
It’s sad that I can’t walk into a function and flirt with just anybody... being gay is so lonely because you never… https://t.co/YtKhkxWump,5
I really have no reason to be sad but I still am,5
Unit 5 https://t.co/cal6zJYRw8,5
@Phantuums Ong it is lmao. Shits getting sad at this bro,5
"A little sad but, that is how life works.",5
@GBabinat don’t be sad go get a tattoo,5
before this rainy season and paint me were pre-released songs and they were both the sad kind WHAT ABT THIS TIME what if its a fan song...🥺🥺,5
@GABBYIRENE_ Mannn wtf? My bf like it my BFF likes some of his song but around me the genres that are popular are w… https://t.co/2A3trZ2ObK,5
@Happy0350Vents I’m happy to know you won’t do it but your still sad then so I still want to help you feel better,5
May we not forget that tonight was the worst defensive performance in the HISTORY OF ALABAMA FOOTBALL and this defe… https://t.co/aVE8AxZx13,5
"@colesidelines oh no, looks like I gotta go commit arson

how sad😿",5
The ending of bly manor got me sad asf 😔,5
"@TyniaBraggs You're mad I'm back, big mad
He's mad, she's mad, big sad
Haha, don't care, stay mad
Ah-hah, ah-hah, a… https://t.co/RfrRNyXzUM",5
"@realphatina U just wanted him to not be sad, renny is better",5
"@himanshu___7 @Mahesh23teaser1 @sekhar31086 @Offl_TheViper Yeah,but feeling sad for you,you will be unemployed,I me… https://t.co/qOf1KPdizp",5
how sad we could have been happy.,5
didi didnt wait for me to finish my scan in among us kinda sad,5
this just made me sad. https://t.co/zMo9KJStIB,5
"a sonnet 
a baby in a blue bonnet 
ouch i just got slapped
maybe this is my chance to start rap
(ing) i'm so sad
li… https://t.co/8fBPuBBJOD",5
"When I see such incidents, I feel very sad. https://t.co/hS5RlqMuF5",5
its really sad how i find everything out 😭,5
WAIT NO PAUSE!!! THEY'RE NOT??????  [sad hours open] https://t.co/73mklUOp4H,5
i just need them all in one place so i can always watch them when i’m sad idk maybe i’ll try to do it tomorrow https://t.co/KhHmiceW6n,5
@BreMFnGardner__ I’m fr lol I’m sad today and miss her. Bitch maybe it’s just my period coming 😹😩,5
@valesougly_ I’m sad now,5
@ThomasSanders @RPhandoms im sad because of haven't checked out my art TwT,5
jsrib makes me sad asf 🙁,5
@northsahi HAHAHA yes lol i feel even more sad if i post something and it keeps showing in my notifs 🤣 so better be… https://t.co/uZCRrW6HQn,5
when I get sad I just scroll through all the funny ass memes Mark sends each one is gold 💀😭,5
i will literally fight anyone who makes him sad 😾 https://t.co/w5EOTy2nO1,5
@hwanemi YAHH i kinda wanna get back into ptg tho tbh😳😳 kinda sad that edawn is gone he was my bias😭 his new music is cool tho:p,5
@MegMatthee @MTNza I'm so sorry Megan. It's sad to hear that. Try to inbox them I'm sure there has to be a way to check it out properly,5
@Mishti151811 So sad. may his soul rest in peace 💐,5
"aw I made a friend and they just deactivated ?

:( man now I’m kinda sad they were only around for like a couple hours",5
@TheRickyDavila @MSNBC Hugh Hewitt is a sad liar.,5
Gentrification in the ends 🤷🏾‍♂️ it’s sad man https://t.co/YaS20kdyv5,5
@chriscolfer Its sad which are voting for biden cause do you guys really think a socialist country which is what he… https://t.co/Gr2TL8VqTO,5
@M4Legendary @PortlandPolice I find it odd how pathetic their showing was tonight. The rain maybe? That's sad. I'm… https://t.co/uspEcZxhvc,5
didn't all the morons leave twitter to go to parlar? why am I still being blocked by  maga weebs who get all sad wh… https://t.co/uF5sjjppfl,5
"i dont wanna draw anymore. 
but i feel guilty about that. 
but the idea of trying to start again makes me angry and… https://t.co/wondngSg98",5
Watching the girls’ EMA performance gives me goosebumps but makes me sad at the same time lol. They were finally pe… https://t.co/7WVt8lKOEq,5
"Sad, but true. https://t.co/NG4OF55FW3",5
@MariaYanely_ Shit we both sad,5
it was so good :( im so happy but also so sad,5
"the rain is making me comfortable, also sad",5
@AstrisOsu @Exarch_SC dude it shouldve been north/south america this is so sad,5
@demonjiminie Initially i was sad. Then I'm good.,5
"{{ Ooc

Let us all be sad . Being sad is fun . 

Extra character building . 

Or breaking . 

Whichever",5
does anyone want a sad song playlist,5
@DetailedOwl @ms_pigtails It’s sad that I could probably tell this is an Asian man....,5
@Laurahose1 Sad 😔 just dropping someone off for a early flight 😘,5
Black ppl eat that shit up. Its honestly sad.,5
Phone died cant play among us...sad now,5
sometimes i'm sad and then i remember them https://t.co/KVxZRgflqf,5
@jinluvslesbians see but it was funny so i made u laugh instead of being sad BAM it was all apart of the plan 😁,5
So sad 😭😭😭😭 https://t.co/yvORuVDBot,5
"Sad that @RodRosenstein is not willing to take replies on any of his posts.

While I appreciate the DOJ ideals espo… https://t.co/hpneLtgFgt",5
"@car_trump @Patrici15767099 &gt; Italian Fascist Benito Mussolini proclaimed: ""Everything within the state, nothing ou… https://t.co/GEuQHXebNR",5
"...... my sad lifu..... 
As junmyeon's wifu😭 https://t.co/AHTUyGw2cT",5
@_Thirunarayan @avikumarhello @leggy271 @LijoJoselijo838 @Hat1111Anon @Gamestarvedmech @Thirunarayan6 @AGAtheist_… https://t.co/orjsaaNjY5,5
Only thing that made me so sad is they no longer has the famous basketball court,5
most of the music I listen to especially in arabic is really sad you'd think I'm so deeply heartbroken with the shi… https://t.co/4KAJ4EYrhX,5
@saturdayult EVERY F GROUP MAKES ME SOOO SAD JUST BE FX PLEASE PLEASE,5
"@ryunorii cherry, 10-20-40, akasaka sad, paradisin, this time last year &lt;3",5
i hate hearing my friends sad n their voice crack while crying 😞😞😞,5
@KISSYGl sad puppy,5
"Sad photo editing

By:-pushpender ydv
.
.
#PhotoOfTheDay #photographer #EDIT #photoediting #bindereditz https://t.co/nUg8oU2Xck",5
@_longandlost It's sad when you're not even relatable,5
@JudithCollinsMP @AllBlacks Stop lying Judith. Sad.,5
I promise y’all instead of listening to sad shit I listen to this and it fixes my mood immediately lmaoooo https://t.co/vezfDUYkun,5
".... In an essentially really worthwhile adaptation. Obviously, they have no idea who I am, or about my encyclopedi… https://t.co/k5OZ5j7E1M",5
AHHHQHAHAHA ONE HOUR TO GO!! I don’t have an army so sad but omgjsjsbjsvs #MapOfTheSoulOne #MapOfTheSoulOne_D2 #BTS https://t.co/ccM5LTtXwr,5
i 😔 got 😔 the 😔 snap 😔 update 😔 i’m 😔 big 😔 sad 😔,5
@chenlesleftnut EVERY DEMON THERE LITERALLY HAVE SAD BACKSTORY,5
I’m sad so I’ll be cutting my hair today. 🤧,5
You ever get reminded that Bindi Erwin is married and get sad?,5
"That neither mayoral candidate rebutted that premise — that we as a city are burning — really drove me nuts. 

It w… https://t.co/3BgPxWWIcX",5
@_jakeu Sad. Let's install it again Jake :D,5
wow i’m really sad now,5
@TheScarHero No one will come.....  sorry I dont want to hurt anyone... I'm also very sad 🥺🥺,5
Sad but okay,5
Just fucking mad sad tonight and I’m god damn sick of it,5
@daesicz stopppp now i’m soft and sad he makes me so happy and comforted,5
@SethMacFarlane She has the #TRUMPVIRUS inside her she should resign from the white house and everyone else should… https://t.co/EQtEl1nljM,5
@boykape Yellowmite kinda of thinking. Sad.,5
@Eagle4kw Very sad 😞,5
how do i turn off sad mode?,5
@ArtOfWarNews If you think Space Invaders is some sort of left wing anti Trump terrorist group you had a sad childhood.,5
@RekietaMedia @TheQuartering @AngryJoeShow Seems obsessed with you from the brief look of his page. Sad folk to behold,5
on god bruh no one understands how much that unus annus shit means to me lmao. like... they’re abt to like delete e… https://t.co/pBnLHHxtG5,5
my 3 y.o still has separation anxiety from me. i got a text that she was saying she wanted mommy &amp; cried. makes my… https://t.co/NMvU525dbh,5
Never dance to a sad song,5
@Belding_7 It’s a sad day,5
@pkjuns IM SAD,5
progrrss still progress baby don't be sad https://t.co/ip3OljEQMB,5
@remforeva it’s really scary and it made me cry because it was really sad it’s not weird at all,5
I have come to the sad conclusion that even though I am really good at quickly coming up with fanfic and story idea… https://t.co/mIa2BmNhRH,5
@trudygonzales @TheTimeTravell3 So many people missed the point of that tweet it’s sad,5
@OneBorb Yeah its really sad...,5
@majolishue aaa sedih bgt kak i love him a lot and he helped me a lot too but seeing people comment about him not w… https://t.co/qZJgf9v6e0,5
I JUST KILLED MY MINECRAFT FROG I AM SO SAD,5
thank you so much A.C.E for this beautiful night. that concert really made me happy but I’m so sad it’s over :( tha… https://t.co/l4matdcXi4,5
@Eris_The_Witch This is so sad blexa play xespaseto,5
Awe such sad news! I grew up watching Deb on the news. My husbands grandmother suffers as well. Dementia is such a… https://t.co/te9fsH5noq,5
I’m  sad I might not be able to watch  it today,5
"@shaunking Sad, What a Waste.",5
@Sad_heina @LibertarianThot how did no one post this yet wtf,5
@cottagecorecas so sad and yet so true oomf,5
Don’t be afraid to be sad or happy. Emotions are important. Words without emotions are empty. #modischrisha #tears… https://t.co/KJWMQ3j0n6,5
@tedcruz Again Republican junior senator  💩cruz from Texas is trying to show how smart he is. SO SAD being on the high horse.,5
Update I only almost cried twice. And it’s not even sad I’m just a baby lol 😅 https://t.co/ERLIQJM691,5
I’m literally crying @xlilhuddy pls look at my recent on Instagram I’m freaking crying okay bye I’m sad now.,5
fun fact actually really sad fact,5
@vure89 NOOOO NOT THE DOLPHIN THAT WAS SO SAD :(((,5
"@Furi_da And akechi tells him it with envy, I wanted to know what he thinks ;; maybe he was sad for both of them",5
Unit 4 https://t.co/0KFPXew26k,5
@CatAutumn2 Sending huge sympathy and love to you and your family at this sad time 💔🙏🏼 Taken too soon😥🌈,5
@119mfal its so sad honestly they NEED a hobby,5
It’s sad how some people really dgaf,5
"@AdvoBarryRoux The sad part is that, a lot of young people are alcoholics and they don't even realise the impact of their addiction.",5
"@nctxsungchan Everything is going to be okay. You are allowed to feel sad, but you will be okay!! Remember that man… https://t.co/TgoGnAPX7M",5
These niggas be scared of my presence and it’s sad.,5
"What to tweet today:

Anger: #EndSARS 
Bored: #EndSARS 
Tired: #EndSARS 
Hungry: #EndSARS 
Irritated: #EndSARS 
Hap… https://t.co/5awSRAS99Z",5
"It's sad how some claim they're LOUD about our SA Issues, umuntu just types about Human Trafficking to up his album… https://t.co/4sVwu3oNci",5
"@ShawzyOfc Its so sad, I just got word from the owner of the team I’m joining and I cant even answer them",5
@nilotpalm3 It is so sad that his last movie seems like a true story.,5
@VishnuBathla awww thats so sweet &lt;3 i am so sad i can't buy a single ticket ;( ;( not even giveaway...my broke life,5
@pringle_sad @sheannabana @Raintree007 @SoldiersSanctu1 @atdavidhoffman You prove my point,5
sad that my vtm/vtr phase didn’t align with the time himbo got big,5
"@atrupar It's so true. Here in Finland the students are spreading now the virus while partying, so sad situation.",5
@Brad_ders So many sad losses and so many badly injured too 💔 😢,5
masks make my ears look sad,5
im drinking to forget this sad dreadful feeling,5
@mad_rad_sad Yeath,5
"@pera_vampir Same here, same here....",5
@igiveup326 @ukhomeoffice @igiveup326 How very sad your tweet sounds 😔,5
@fmlkylos SAME AHH im sad i think it got thrown away as i grew older but now i want them back 😭,5
"@Paige__Nicolee Like daaamn, just sad !",5
@deenakahara I heard him clarify too :( its so sad,5
@stillgray Just terrible. So sad.,5
"@jaytoocurly_ Jayla, went out sad 😂",5
@BeatyBean3965 i've fought pretty good players that use god awful rulesets too lmao it's sad,5
@emilyjodell How sad. I wonder why? We can never really know what goes on in the lives of others,5
@Bigtravtv @beegSF @Macro__Business @speed0898 @pablo_honey1 @realDonaldTrump I'm not a Trump supporter... Didn't s… https://t.co/hketmEKgYI,5
WHY DOES MY BROTHER HATE EASY :/// I’M SO SAD,5
